code,CodeLabel,Ingredients
90332296,"CLOPIDOGREL, BISSULFATO DE | BISSULFATO DE CLOPIDOGREL - GENERICO (Restrito Hosp.) | 75 mg. ct. bl. al. al. x 100 cprs. rev. (hosp.) | AUROBINDO PHARMA","CLOPIDOGREL, BISSULFATO DE"
90332300,"CLOPIDOGREL, BISSULFATO DE | BISSULFATO DE CLOPIDOGREL - GENERICO (Restrito Hosp.) | 75 mg. ct. bl. al. al. x 150 cprs. rev. (hosp.) | AUROBINDO PHARMA","CLOPIDOGREL, BISSULFATO DE"
90332318,BISSULFATO DE CLOPIDOGREL | BISSULFATO DE CLOPIDOGREL 75 MG COM REV CT BL AL AL X 200 (EMB HOSP) | AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA,BISSULFATO DE CLOPIDOGREL
90332326,CLORIDRATO DE SERTRALINA | CLORIDRATO DE SERTRALINA 50 MG COM REV CT BL AL PLAS TRANS X 30 | AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA,CLORIDRATO DE SERTRALINA
90332334,CLORIDRATO DE SERTRALINA | CLORIDRATO DE SERTRALINA 100 MG COM REV CT BL AL PLAS TRANS X 30 | AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA,CLORIDRATO DE SERTRALINA
90332342,CLORIDRATO DE MEBEVERINA | DUSPATALIN 200 MG CAP GEL DUR LIB PROLONG CT BL AL/AL X 60 | ABBOTT LABORATORIOS DO BRASIL LTDA.,CLORIDRATO DE MEBEVERINA
90332350,RACECADOTRILA | RACECADOTRILA 100 MG CAP DURA CT BL AL PLAS TRANS PVDC X 9 | 100 MG. BL. 9 CAPS. DURA | ACHE LABORATORIOS FARMACEUTICOS S.A. ,RACECADOTRILA
90332369,CANDESARTANA CILEXETILA | CADENZA 8 MG COM CT BL AL PLAS TRANS X 20 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CANDESARTANA CILEXETILA
90332377,CANDESARTANA CILEXETILA | CADENZA 8 MG COM CT BL AL PLAS TRANS X 30 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CANDESARTANA CILEXETILA
90332385,CANDESARTANA CILEXETILA | CADENZA 16 MG COM CT BL AL PLAS TRANS X 20 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CANDESARTANA CILEXETILA
90332393,CANDESARTANA CILEXETILA | CADENZA 16 MG COM CT BL AL PLAS TRANS X 30 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CANDESARTANA CILEXETILA
90332407,CANDESARTANA CILEXETILA | CADENZA 32 MG COM CT BL AL PLAS TRANS X 20 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CANDESARTANA CILEXETILA
90332415,CANDESARTANA CILEXETILA | CADENZA 32 MG COM CT BL AL PLAS TRANS X 30 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,CANDESARTANA CILEXETILA
90332423,COLECALCIFEROL | SANY D 7000 UI COM REV CT BL AL PLAS BCO X 30 | ACHE LABORATORIOS FARMACEUTICOS S.A. ,COLECALCIFEROL
90332431,VITAMINA D3 (COLECALCIFEROL) | SANY D | 7.000 UI ct. bl. x 8 cprs. rev. | ACHE,VITAMINA D3 (COLECALCIFEROL)
90332440,VITAMINA D3 (COLECALCIFEROL) | SANY D | 2.000 UI ct. bl. x 30 cprs. rev. | ACHE,VITAMINA D3 (COLECALCIFEROL)
90332458,VITAMINA D3 (COLECALCIFEROL) | SANY D | 1.000 UI ct. bl. x 30 cprs. rev. | ACHE,VITAMINA D3 (COLECALCIFEROL)
90332466,"DULOXETINA, CLORIDRATO DE | CLORIDRATO DE DULOXETINA - GENERICO | 30 mg. lib. retard. ct. 15 caps. dura | ACHE","DULOXETINA, CLORIDRATO DE"
90332474,"DULOXETINA, CLORIDRATO DE | CLORIDRATO DE DULOXETINA - GENERICO | 30 mg. lib. retard. ct. 30 caps. dura | ACHE","DULOXETINA, CLORIDRATO DE"
90332482,"DULOXETINA, CLORIDRATO DE | CLORIDRATO DE DULOXETINA - GENERICO | 60 mg. lib. retard. ct. 30 caps. dura | ACHE","DULOXETINA, CLORIDRATO DE"
90332490,CANDESARTANA CILEXETILA | CANDESARTANA CILEXETILA - GENERICO | 8 mg. ct. bl. al. plas. trans. x 30 cprs. | ACHE,CANDESARTANA CILEXETILA
90332504,CANDESARTANA CILEXETILA | CANDESARTANA CILEXETILA - GENERICO | 16 mg. ct. bl. al. plas. trans. x 30 cprs. | ACHE,CANDESARTANA CILEXETILA
90332512,CLORIDRATO DE VANCOMICINA | VANCOCINA CP 500 MG PO SOL INJ CX 50 FA VD TRANS | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332520,CLORIDRATO DE VANCOMICINA | VANCOCINA CP 500 MG PO SOL INJ INFUS IV CX 10 FA VD TRANS + 10 BOLS PLAS TRANS SIST FECH X 100 ML | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332539,CLORIDRATO DE VANCOMICINA | VANCOCINA CP 500 MG PO SOL INJ INFUS IV CX 25 FA VD TRANS + 25 BOLS PLAS TRANS SIST FECH X 100 ML | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332547,CLORIDRATO DE VANCOMICINA | VANCOCINA CP 1 G PO SOL INJ CX 50 FA VD TRANS | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332555,CLORIDRATO DE VANCOMICINA | CLORIDRATO DE VANCOMICINA 500 MG PO SOL INJ INFUS IV CX 25 FA VD TRANS + 25 BOLS PLAS TRANS SIST FECH X 100 ML | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332563,CLORIDRATO DE VANCOMICINA | CLORIDRATO DE VANCOMICINA 500 MG PO SOL INJ INFUS IV CX 10 FA VD TRANS + 10 BOLS PLAS TRANS SIST FECH X 100 ML | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332571,CLORIDRATO DE VANCOMICINA | CLORIDRATO DE VANCOMICINA 500 MG PO SOL INJ INFUS IV CT FA VD TRANS + BOLS PLAS TRANS SIST FECH X 100 ML | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332580,CLORIDRATO DE VANCOMICINA | CLORIDRATO DE VANCOMICINA 500 MG PO SOL INJ CX 50 FA VD TRANS | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332598,CLORIDRATO DE VANCOMICINA | CLORIDRATO DE VANCOMICINA 500 MG PO SOL INJ CT FA VD TRANS | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332601,CLORIDRATO DE VANCOMICINA | CLORIDRATO DE VANCOMICINA 1 G PO SOL INJ CX 50 FA VD TRANS | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332610,CLORIDRATO DE VANCOMICINA | CLORIDRATO DE VANCOMICINA 1 G PO SOL INJ CX 25 FA VD TRANS | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332628,CLORIDRATO DE VANCOMICINA | CLORIDRATO DE VANCOMICINA 1 G PO SOL INJ CT FA VD TRANS | ANTIBIOTICOS DO BRASIL LTDA,CLORIDRATO DE VANCOMICINA
90332636,CLORIDRATO DE TRAZODONA | DONAREN 50 MG COM REV CT BL AL PLAS TRANS X 5 | APSEN FARMACEUTICA S/A,CLORIDRATO DE TRAZODONA
90332644,SUCCINATO DE METOPROLOL | ZARMINE 100 MG COM REV LIB PROL CT BL AL PLAS INC X 10 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332652,SUCCINATO DE METOPROLOL | ZARMINE 100 MG COM REV LIB PROL CT BL AL PLAS INC X 120 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332660,SUCCINATO DE METOPROLOL | ZARMINE 100 MG COM REV LIB PROL CT BL AL PLAS INC X 20 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332679,"METOPROLOL, SUCCINATO DE | ZARMINE | 100 mg. lib. prol. ct. bl. al. plas. inc. x 30 cprs. rev. | MEDLEY","METOPROLOL, SUCCINATO DE"
90332687,SUCCINATO DE METOPROLOL | ZARMINE 100 MG COM REV LIB PROL CT BL AL PLAS INC X 60 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332695,SUCCINATO DE METOPROLOL | ZARMINE 100 MG COM REV LIB PROL CT BL AL PLAS INC X 90 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332709,"METOPROLOL, SUCCINATO DE | ZARMINE | 25 mg. lib. prol. ct. bl. al. plas. inc. x 10 cprs. rev. | MEDLEY","METOPROLOL, SUCCINATO DE"
90332717,SUCCINATO DE METOPROLOL | ZARMINE 25 MG COM REV LIB PROL CT BL AL PLAS INC X 120 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332725,SUCCINATO DE METOPROLOL | ZARMINE 25 MG COM REV LIB PROL CT BL AL PLAS INC X 20 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332733,"METOPROLOL, SUCCINATO DE | ZARMINE | 25 mg. lib. prol. ct. bl. al. plas. inc. x 30 cprs. rev. | MEDLEY","METOPROLOL, SUCCINATO DE"
90332741,SUCCINATO DE METOPROLOL | ZARMINE 25 MG COM REV LIB PROL CT BL AL PLAS INC X 60 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332750,SUCCINATO DE METOPROLOL | ZARMINE 25 MG COM REV LIB PROL CT BL AL PLAS INC X 90 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332768,"METOPROLOL, SUCCINATO DE | ZARMINE | 50 mg. lib. prol. ct. bl. al. plas. inc. x 10 cprs. rev. | MEDLEY","METOPROLOL, SUCCINATO DE"
90332776,SUCCINATO DE METOPROLOL | ZARMINE 50 MG COM REV LIB PROL CT BL AL PLAS INC X 120 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332784,SUCCINATO DE METOPROLOL | ZARMINE 50 MG COM REV LIB PROL CT BL AL PLAS INC X 20 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332792,"METOPROLOL, SUCCINATO DE | ZARMINE | 50 mg. lib. prol. ct. bl. al. plas. inc. x 30 cprs. rev. | MEDLEY","METOPROLOL, SUCCINATO DE"
90332806,SUCCINATO DE METOPROLOL | ZARMINE 50 MG COM REV LIB PROL CT BL AL PLAS INC X 60 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332814,SUCCINATO DE METOPROLOL | ZARMINE 50 MG COM REV LIB PROL CT BL AL PLAS INC X 90 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332822,SUCCINATO DE METOPROLOL | MINOLA 25 MG COM REV LIB PROL CT BL AL PLAS INC X 10 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332830,SUCCINATO DE METOPROLOL | MINOLA 25 MG COM REV LIB PROL CT BL AL PLAS INC X 20 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332849,SUCCINATO DE METOPROLOL | MINOLA 25 MG COM REV LIB PROL CT BL AL PLAS INC X 30 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332857,SUCCINATO DE METOPROLOL | MINOLA 25 MG COM REV LIB PROL CT BL AL PLAS INC X 60 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332865,SUCCINATO DE METOPROLOL | MINOLA 25 MG COM REV LIB PROL CT BL AL PLAS INC X 90 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332873,SUCCINATO DE METOPROLOL | MINOLA 25 MG COM REV LIB PROL CT BL AL PLAS INC X 120 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332881,SUCCINATO DE METOPROLOL | MINOLA 50 MG COM REV LIB PROL CT BL AL PLAS INC X 10 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332890,SUCCINATO DE METOPROLOL | MINOLA 50 MG COM REV LIB PROL CT BL AL PLAS INC X 20 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332903,SUCCINATO DE METOPROLOL | MINOLA 50 MG COM REV LIB PROL CT BL AL PLAS INC X 30 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332911,SUCCINATO DE METOPROLOL | MINOLA 50 MG COM REV LIB PROL CT BL AL PLAS INC X 60 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332920,SUCCINATO DE METOPROLOL | MINOLA 50 MG COM REV LIB PROL CT BL AL PLAS INC X 90 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332938,SUCCINATO DE METOPROLOL | MINOLA 50 MG COM REV LIB PROL CT BL AL PLAS INC X 120 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332946,SUCCINATO DE METOPROLOL | MINOLA 100 MG COM REV LIB PROL CT BL AL PLAS INC X 10 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332954,SUCCINATO DE METOPROLOL | MINOLA 100 MG COM REV LIB PROL CT BL AL PLAS INC X 20 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332962,SUCCINATO DE METOPROLOL | MINOLA 100 MG COM REV LIB PROL CT BL AL PLAS INC X 30 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332970,SUCCINATO DE METOPROLOL | MINOLA 100 MG COM REV LIB PROL CT BL AL PLAS INC X 60 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332989,SUCCINATO DE METOPROLOL | MINOLA 100 MG COM REV LIB PROL CT BL AL PLAS INC X 90 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90332997,SUCCINATO DE METOPROLOL | MINOLA 100 MG COM REV LIB PROL CT BL AL PLAS INC X 120 | ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
90333004,FUMARATO DE FORMOTEROL+BUDESONIDA | SYMBICORT 6 MCG/DOSE + 100 MCG/DOSE SUS AER CT TB AL X 120 DOSES + VALV DOSAD | 6 MCG/DOSE|100 MCG/DOSE SUSP. AER. CT. BL. AL. X 120 DOSES | ASTRAZENECA DO BRASIL LTDA,FUMARATO DE FORMOTEROL+BUDESONIDA
90333012,FUMARATO DE FORMOTEROL+BUDESONIDA | SYMBICORT 6 MCG/DOSE + 200 MCG/DOSE SUS AER CT TB AL X 120 DOSES + VALV DOSAD | 6 MCG/DOSE|200 MCG/DOSE SUSP. AER. CT. BL. AL. X 120 DOSES | ASTRAZENECA DO BRASIL LTDA,FUMARATO DE FORMOTEROL+BUDESONIDA
90333020,IMUNOGLOBULINA G HUMANA | HIZENTRA (Restrito Hosp.) | 200 mg/ml sol. inj. sc. ct. fr. vd. trans. x 5 ml | CSL BEHRING,IMUNOGLOBULINA G HUMANA
90333039,IMUNOGLOBULINA G HUMANA | HIZENTRA (Restrito Hosp.) | 200 mg/ml sol. inj. sc. ct. FA vd. trans. x 10 ml | CSL BEHRING,IMUNOGLOBULINA G HUMANA
90333047,IMUNOGLOBULINA G HUMANA | HIZENTRA (Restrito Hosp.) | 200 mg/ml sol. inj. sc. ct. FA vd. trans. x 20 ml | CSL BEHRING,IMUNOGLOBULINA G HUMANA
90333055,ORFENADRINA+DIPIRONA SODICA+CAFEINA | DORFLEX 300 MG + 35 MG + 50 MG COM CT BL AL PLAS  AMB X 36 | 35 MG.|300 MG.|50 MG. X 36 CPRS. | SANOFI-AVENTIS FARMACEUTICA LTDA ,ORFENADRINA+DIPIRONA SODICA+CAFEINA
90333063,ORFENADRINA+DIPIRONA SODICA+CAFEINA | DORFLEX 300 MG + 35 MG + 50 MG COM CT BL AL PLAS  AMB X 360 (EMB MULT) | SANOFI-AVENTIS FARMACEUTICA LTDA ,ORFENADRINA+DIPIRONA SODICA+CAFEINA
90333071,VITAMINA D3 (COLECALCIFEROL) | DEPURA | 2.000 UI x 30 cprs. | SANOFI-AVENTIS,VITAMINA D3 (COLECALCIFEROL)
90333080,HEMITARTARATO DE ZOLPIDEM | STILNOX 10 MG COM REV CT  BL AL PLAS TRANS X 30 | SANOFI-AVENTIS FARMACEUTICA LTDA ,HEMITARTARATO DE ZOLPIDEM
90333098,"INSULINA GLARGINA | TOUJEO | 300 UI/ml sol. inj. carp. x 1,5 ml + 1 sist. aplic. | SANOFI-AVENTIS",INSULINA GLARGINA
90333101,"INSULINA GLARGINA | TOUJEO | 300 UI/ml sol. inj. 3 carp. x 1,5 ml + 3 sist. aplic. | SANOFI-AVENTIS",INSULINA GLARGINA
90333110,"HEMITARTARATO DE ZOLPIDEM | STILNOX CR 6,25 MG COM LIB PROL CT BL AL PLAS TRANS X 30 | SANOFI-AVENTIS FARMACEUTICA LTDA ",HEMITARTARATO DE ZOLPIDEM
90333128,"HEMITARTARATO DE ZOLPIDEM | STILNOX CR 12,5 MG COM LIB PROL CT BL AL PLAS TRANS X 30 | SANOFI-AVENTIS FARMACEUTICA LTDA ",HEMITARTARATO DE ZOLPIDEM
90333136,COLECALCIFEROL | DEPURA 50000 UI COM REV CT BL AL PLAS BCO X 4 | SANOFI-AVENTIS FARMACEUTICA LTDA ,COLECALCIFEROL
90333144,FATOR IX DE COAGULACAO | RIXUBIS 3000 UI PO LIOF CT 1 FA VD INC + 1 FA DIL X 5 ML + DISP REC | BAXTER HOSPITALAR LTDA ,FATOR IX DE COAGULACAO
90333152,FATOR IX DE COAGULACAO | RIXUBIS 2000 UI PO LIOF CT 1 FA VD INC + 1 FA DIL X 5 ML + DISP REC | BAXTER HOSPITALAR LTDA ,FATOR IX DE COAGULACAO
90333160,FATOR IX DE COAGULACAO | RIXUBIS 1000 UI PO LIOF CT 1 FA VD INC + 1 FA DIL X 5 ML + DISP PREC | BAXTER HOSPITALAR LTDA ,FATOR IX DE COAGULACAO
90333179,FATOR IX DE COAGULACAO | RIXUBIS 500 UI PO LIOF CT 1 FA VD INC + 1 FA DIL X 5 ML + DISP REC | BAXTER HOSPITALAR LTDA ,FATOR IX DE COAGULACAO
90333187,FATOR IX DE COAGULACAO | RIXUBIS 250 UI PO LIOF CT 1 FA VD INC + 1 FA DIL X 5 ML + DISP REC | BAXTER HOSPITALAR LTDA ,FATOR IX DE COAGULACAO
90333195,FATOR VIII DE COAGULACAO | HEMOFIL M 250 UI SOL INJ CT FA VD INC + SOL DIL FA X 10 ML + CONJ REC E INJ | BAXTER HOSPITALAR LTDA ,FATOR VIII DE COAGULACAO
90333209,FATOR VIII DE COAGULACAO | HEMOFIL M 500 UI SOL INJ CT FA VD INC + SOL DIL FA X 10 ML + CONJ REC E INJ | BAXTER HOSPITALAR LTDA ,FATOR VIII DE COAGULACAO
90333217,FATOR VIII DE COAGULACAO | HEMOFIL M 1000 UI SOL INJ CT FA VD INC + SOL DIL FA X 10 ML + CONJ REC E INJ | BAXTER HOSPITALAR LTDA ,FATOR VIII DE COAGULACAO
90333225,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX) | IMMUNATE (Restrito Hosp.) | 500 UI FA + dil. + equipo inf. | BAXTER,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX)
90333233,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX) | IMMUNATE (Restrito Hosp.) | 250 UI FA + dil. + equipo inf. | BAXTER,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX)
90333241,FATOR VIII DE COAGULACAO | IMMUNATE S/D 1000UI PO LIOF INJ CT 1 FA VD INC + 1 FA DIL X 10 ML + CONJ REC E INFUS | BAXTER HOSPITALAR LTDA ,FATOR VIII DE COAGULACAO
90333250,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX) | FEIBA (Restrito Hosp.) | 1000 U FA + dil. + equipo inf. | BAXTER,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX)
90333268,FATOR IX DE COAGULACAO | IMMUNINE 1200 UI PO LIOF INJ CT 1 FA VD INC + DIL FA X 10 ML + CONJ REC E INFUS | BAXTER HOSPITALAR LTDA ,FATOR IX DE COAGULACAO
90333276,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX) | IMMUNINE (Restrito Hosp.) | 200 UI FA + dil. + equipo inf. | BAXTER,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX)
90333284,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX) | IMMUNINE (Restrito Hosp.) | 600 UI FA + dil. + equipo inf. | BAXTER,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX)
90333292,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | BAXTER SOLUCAO DE RINGER COM LACTATO (6,0 + 0,3 + 0,2 + 3,1)MG/ML SOL INJ IV CX 16 BOLS PVC TRANS SIST FECH X 1000 ML | BAXTER HOSPITALAR LTDA ",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90333306,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | BAXTER SOLUCAO DE RINGER COM LACTATO (6,0 + 0,3 + 0,2 + 3,1)MG/ML SOL INJ IV CX 30 BOLS PVC TRANS SIST FECH X 500 ML | BAXTER HOSPITALAR LTDA ",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90333314,CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | SOLUCAO DE RINGER BAXTER (860 + 30 + 33) MG/ML SOL INFUS IV CX 30 BOLS PLAS TRANS SIST FECH X 500 ML | BAXTER HOSPITALAR LTDA ,CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90333322,MANITOL | MANITOL BAXTER 200 MG/ML SOL INJ IV CX 50 BOLS PLAS TRANS PVC SIST FECH X 250 ML | BAXTER HOSPITALAR LTDA ,MANITOL
90333330,CLORETO DE MAGNESIO+CLORETO DE SODIO+LACTATO DE SODIO+ICODEXTRINA | EXTRANEAL 75 MG/ML SOL DIA PER CX 08 BOLS PLAS TRANS FLEX SIST FECH X 2000ML | BAXTER HOSPITALAR LTDA ,CLORETO DE MAGNESIO+CLORETO DE SODIO+LACTATO DE SODIO+ICODEXTRINA
90333349,CLORETO DE MAGNESIO+CLORETO DE SODIO+LACTATO DE SODIO+ICODEXTRINA | EXTRANEAL 75 MG/ML SOL DIA PER CX 08 BOLS PLAS TRANS FLEX SIST FECH X 2000ML BOLS SIMP | BAXTER HOSPITALAR LTDA ,CLORETO DE MAGNESIO+CLORETO DE SODIO+LACTATO DE SODIO+ICODEXTRINA
90333357,CLORETO DE SODIO | CLORETO DE SODIO SOLUCAO FISIOLOGICA PARA IRRIGACAO - BAXTER 9 MG/ML SOL IRR CX 8 BOLS PLAS TRANS SIST FECH  X 2000 ML | BAXTER HOSPITALAR LTDA ,CLORETO DE SODIO
90333365,AGUA PARA INJECAO | AGUA ESTERIL BAXTER SOL IRRIG UROLOG CX 6 BOLS PLAS TRANS X 3000 ML | BAXTER HOSPITALAR LTDA ,AGUA PARA INJECAO
90333373,GLICOSE | BAXTER GLICOSE 50 MG/ML SOL INJ IV CX 96 BOLS PLAS TRANS PVC SIST FECH X 50 ML | BAXTER HOSPITALAR LTDA ,GLICOSE
90333381,GLICOSE | BAXTER GLICOSE 50 MG/ML SOL INJ IV CX 72 BOLS PLAS TRANS PVC SIST FECH X 100 ML | BAXTER HOSPITALAR LTDA ,GLICOSE
90333390,GLICOSE | BAXTER GLICOSE 50 MG/ML SOL INJ IV CX 50 BOLS PLAS TRANS PVC SIST FECH X 250 ML | BAXTER HOSPITALAR LTDA ,GLICOSE
90333403,GLICOSE | BAXTER GLICOSE 50 MG/ML SOL INJ IV CX 30 BOLS PLAS TRANS PVC SIST FECH X 500 ML | BAXTER HOSPITALAR LTDA ,GLICOSE
90333411,GLICOSE | BAXTER GLICOSE 50 MG/ML SOL INJ IV CX 16 BOLS PLAS TRANS PVC SIST FECH X 1000 ML | BAXTER HOSPITALAR LTDA ,GLICOSE
90333420,GLICOSE | BAXTER GLICOSE 100 MG/ML SOL INJ IV CX 50 BOLS PLAS TRANS PVC SIST FECH X 250 ML | BAXTER HOSPITALAR LTDA ,GLICOSE
90333438,GLICOSE | BAXTER GLICOSE 100 MG/ML SOL INJ IV CX 30 BOLS PLAS TRANS PVC SIST FECH X 500 ML | BAXTER HOSPITALAR LTDA ,GLICOSE
90333446,GLICOSE | BAXTER GLICOSE 100 MG/ML SOL INJ IV CX 16 BOLS PLAS TRANS PVC SIST FECH X 1000 ML | BAXTER HOSPITALAR LTDA ,GLICOSE
90333454,GLICOSE | BAXTER GLICOSE 500 MG/ML SOL INJ IV CX 16 BOLS PLAS TRANS PVC SIST FECH X 1000 ML | BAXTER HOSPITALAR LTDA ,GLICOSE
90333462,CLORETO DE SODIO | CLORETO DE SODIO - BAXTER 9 MG/ML SOL INJ IV CX 96 BOLS PVC TRANS SIST FECH X 50 ML | BAXTER HOSPITALAR LTDA ,CLORETO DE SODIO
90333470,CLORETO DE SODIO | CLORETO DE SODIO - BAXTER 9 MG/ML SOL INJ IV CX 72 BOLS PVC TRANS SIST FECH X 100 ML | BAXTER HOSPITALAR LTDA ,CLORETO DE SODIO
90333489,CLORETO DE SODIO | CLORETO DE SODIO - BAXTER 9 MG/ML SOL INJ IV CX 30 BOLS PVC TRANS SIST FECH X 100 ML | BAXTER HOSPITALAR LTDA ,CLORETO DE SODIO
90333497,CLORETO DE SODIO | CLORETO DE SODIO - BAXTER 9 MG/ML SOL INJ IV CX 50 BOLS PVC TRANS SIST FECH X 250 ML | BAXTER HOSPITALAR LTDA ,CLORETO DE SODIO
90333500,CLORETO DE SODIO | CLORETO DE SODIO - BAXTER 9 MG/ML SOL INJ IV CX 30 BOLS PVC TRANS SIST FECH X 500 ML | BAXTER HOSPITALAR LTDA ,CLORETO DE SODIO
90333519,CLORETO DE SODIO | CLORETO DE SODIO - BAXTER 9 MG/ML SOL INJ IV CX 16 BOLS PVC TRANS SIST FECH X 1000 ML | BAXTER HOSPITALAR LTDA ,CLORETO DE SODIO
90333527,METRONIDAZOL | METRONIFLEX 5 MG/ML SOL INJ CX 72 BOLS PLAS TRANS X 100 ML | BAXTER HOSPITALAR LTDA ,METRONIDAZOL
90333535,GLICINA | BAXTER GLICINA 15 MG/ML SOL IRRIG UROL CX 6 BOLS PVC X 3000 ML | BAXTER HOSPITALAR LTDA ,GLICINA
90333543,"CLORETO DE SODIO+GLICOSE | SOLUCAO GLICOFISIOLOGICA 50MG/ML + 9,0MG/ML SOL INJ IV CX 30 BOLS PLAS PVC TRANS SIST FECH X 500 ML | BAXTER HOSPITALAR LTDA ",CLORETO DE SODIO+GLICOSE
90333551,"CLORETO DE SODIO+GLICOSE | SOLUCAO GLICOFISIOLOGICA 50MG/ML + 9,0MG/ML SOL INJ IV CX 16 BOLS PLAS PVC TRANS SIST FECH X 1000 ML | BAXTER HOSPITALAR LTDA ",CLORETO DE SODIO+GLICOSE
