code,CodeLabel,Ingredients
N04BB,Adamantane derivatives ,Adamantane derivatives 
N04BB01,amantadine | 0.2g | Oral,amantadine
N04BC,Dopamine agonists ,Dopamine agonists 
N04BC01,bromocriptine | 40mg | Oral,bromocriptine
N04BC02,pergolide | 3mg | Oral,pergolide
N04BC03,dihydroergocryptine mesylate ,dihydroergocryptine mesylate 
N04BC04,ropinirole | 6mg | Oral,ropinirole
N04BC05,pramipexole | 2.5mg | Oral,pramipexole
N04BC06,cabergoline | 3mg | Oral,cabergoline
N04BC07,apomorphine | 20mg | Powder,apomorphine
N04BC08,piribedil | 0.2g | Oral,piribedil
N04BC09,rotigotine | 6mg | TD patch,rotigotine
N04BD,Monoamine oxidase B inhibitors ,Monoamine oxidase B inhibitors 
N04BD01,selegiline | 5mg | Oral,selegiline
N04BD02,rasagiline | 1mg | Oral,rasagiline
N04BD03,safinamide | 75mg | Oral,safinamide
N04BX,Other dopaminergic agents ,Other dopaminergic agents 
N04BX01,tolcapone | 0.45g | Oral,tolcapone
N04BX02,entacapone | 1g | Oral,entacapone
N04BX03,budipine ,budipine 
N04BX04,opicapone | 50mg | Oral,opicapone
N05,PSYCHOLEPTICS ,PSYCHOLEPTICS 
N05A,ANTIPSYCHOTICS ,ANTIPSYCHOTICS 
N05AA,Phenothiazines with aliphatic side-chain ,Phenothiazines with aliphatic side-chain 
N05AA01,chlorpromazine | 0.3g | Oral,chlorpromazine
N05AA02,levomepromazine | 0.3g | Oral,levomepromazine
N05AA03,promazine | 0.3g | Oral,promazine
N05AA04,acepromazine | 0.1g | Oral,acepromazine
N05AA05,triflupromazine | 0.1g | Oral,triflupromazine
N05AA06,cyamemazine ,cyamemazine 
N05AA07,chlorproethazine ,chlorproethazine 
N05AB,Phenothiazines with piperazine structure ,Phenothiazines with piperazine structure 
N05AB01,dixyrazine | 50mg | Oral,dixyrazine
N05AB02,fluphenazine | 10mg | Oral,fluphenazine
N05AB03,perphenazine | 30mg | Oral,perphenazine
N05AB04,prochlorperazine | 0.1g | Oral,prochlorperazine
N05AB05,thiopropazate | 60mg | Oral,thiopropazate
N05AB06,trifluoperazine | 20mg | Oral,trifluoperazine
N05AB07,acetophenazine | 50mg | Oral,acetophenazine
N05AB08,thioproperazine | 75mg | Oral,thioproperazine
N05AB09,butaperazine | 10mg | Oral,butaperazine
N05AB10,perazine | 0.1g | Oral,perazine
N05AC,Phenothiazines with piperidine structure ,Phenothiazines with piperidine structure 
N05AC01,periciazine | 50mg | Oral,periciazine
N05AC02,thioridazine | 0.3g | Oral,thioridazine
N05AC03,mesoridazine | 0.2g | Oral,mesoridazine
N05AC04,pipotiazine | 10mg | Oral,pipotiazine
N05AD,Butyrophenone derivatives ,Butyrophenone derivatives 
N05AD01,haloperidol | 8mg | Oral,haloperidol
N05AD02,trifluperidol | 2mg | Oral,trifluperidol
N05AD03,melperone | 0.3g | Oral,melperone
N05AD04,moperone | 20mg | Oral,moperone
N05AD05,pipamperone | 0.2g | Oral,pipamperone
N05AD06,bromperidol | 10mg | Oral,bromperidol
N05AD07,benperidol | 1.5mg | Oral,benperidol
N05AD08,droperidol | 2.5mg | Powder,droperidol
N05AD09,fluanisone ,fluanisone 
N05AE,Indole derivatives ,Indole derivatives 
N05AE01,oxypertine | 0.12g | Oral,oxypertine
N05AE02,molindone | 50mg | Oral,molindone
N05AE03,sertindole | 16mg | Oral,sertindole
N05AE04,ziprasidone | 80mg | Oral,ziprasidone
N05AE05,lurasidone | 60mg | Oral,lurasidone
N05AF,Thioxanthene derivatives ,Thioxanthene derivatives 
N05AF01,flupentixol | 6mg | Oral,flupentixol
N05AF02,clopenthixol | 0.1g | Oral,clopenthixol
N05AF03,chlorprothixene | 0.3g | Oral,chlorprothixene
N05AF04,tiotixene | 30mg | Oral,tiotixene
N05AF05,zuclopenthixol | 30mg | Oral,zuclopenthixol
N05AG,Diphenylbutylpiperidine derivatives ,Diphenylbutylpiperidine derivatives 
N05AG01,fluspirilene | 0.7mg | Powder,fluspirilene
N05AG02,pimozide | 4mg | Oral,pimozide
N05AG03,penfluridol | 6mg | Oral,penfluridol
N05AH,"Diazepines, oxazepines, thiazepines and oxepines ","Diazepines, oxazepines, thiazepines and oxepines "
N05AH01,loxapine | 9.1mg | Inhal.powder,loxapine
N05AH02,clozapine | 0.3g | Oral,clozapine
N05AH03,olanzapine | 10mg | Oral,olanzapine
N05AH04,quetiapine | 0.4g | Oral,quetiapine
N05AH05,asenapine | 20mg | Oral,asenapine
N05AH06,clotiapine | 80mg | Oral,clotiapine
N05AL,Benzamides ,Benzamides 
N05AL01,sulpiride | 0.8g | Oral,sulpiride
N05AL02,sultopride | 1.2g | Oral,sultopride
N05AL03,tiapride | 0.4g | Oral,tiapride
N05AL04,remoxipride | 0.3g | Oral,remoxipride
N05AL05,amisulpride | 0.4g | Oral,amisulpride
N05AL06,veralipride ,veralipride 
N05AL07,levosulpiride | 0.4g | Oral,levosulpiride
N05AN,Lithium ,Lithium 
N05AN01,lithium | 24mmol | Oral,lithium
N05AX,Other antipsychotics ,Other antipsychotics 
N05AX07,prothipendyl | 0.24g | Oral,prothipendyl
N05AX08,risperidone | 5mg | Oral,risperidone
N05AX10,mosapramine ,mosapramine 
N05AX11,zotepine | 0.2g | Oral,zotepine
N05AX12,aripiprazole | 15mg | Oral,aripiprazole
N05AX13,paliperidone | 6mg | Oral,paliperidone
N05AX14,iloperidone | 18mg | Oral,iloperidone
N05AX15,cariprazine | 3mg | Oral,cariprazine
N05AX16,brexpiprazole | 3mg | Oral,brexpiprazole
N05AX17,pimavanserin ,pimavanserin 
N05B,ANXIOLYTICS ,ANXIOLYTICS 
N05BA,Benzodiazepine derivatives ,Benzodiazepine derivatives 
N05BA01,diazepam | 10mg | Oral,diazepam
N05BA02,chlordiazepoxide | 30mg | Oral,chlordiazepoxide
N05BA03,medazepam | 20mg | Oral,medazepam
N05BA04,oxazepam | 50mg | Oral,oxazepam
N05BA05,potassium clorazepate | 20mg | Oral,potassium clorazepate
N05BA06,lorazepam | 2.5mg | Oral,lorazepam
N05BA07,adinazolam ,adinazolam 
N05BA08,bromazepam | 10mg | Oral,bromazepam
N05BA09,clobazam | 20mg | Oral,clobazam
N05BA10,ketazolam ,ketazolam 
N05BA11,prazepam | 30mg | Oral,prazepam
N05BA12,alprazolam | 1mg | Oral,alprazolam
N05BA13,halazepam | 0.1g | Oral,halazepam
N05BA14,pinazepam ,pinazepam 
N05BA15,camazepam | 30mg | Oral,camazepam
N05BA16,nordazepam | 15mg | Oral,nordazepam
N05BA17,fludiazepam | 0.75mg | Oral,fludiazepam
N05BA18,ethyl loflazepate | 2mg | Oral,ethyl loflazepate
N05BA19,etizolam ,etizolam 
N05BA21,clotiazepam ,clotiazepam 
N05BA22,cloxazolam ,cloxazolam 
N05BA23,tofisopam ,tofisopam 
N05BA24,bentazepam | 75mg | Oral,bentazepam
N05BA56,"lorazepam, combinations ","lorazepam, combinations "
N05BB,Diphenylmethane derivatives ,Diphenylmethane derivatives 
N05BB01,hydroxyzine | 75mg | Oral,hydroxyzine
N05BB02,captodiame | 0.2g | Oral,captodiame
N05BB51,"hydroxyzine, combinations ","hydroxyzine, combinations "
N05BC,Carbamates ,Carbamates 
N05BC01,meprobamate | 1.2g | Oral,meprobamate
N05BC03,emylcamate | 0.9g | Oral,emylcamate
N05BC04,mebutamate ,mebutamate 
N05BC51,"meprobamate, combinations ","meprobamate, combinations "
N05BD,Dibenzo-bicyclo-octadiene derivatives ,Dibenzo-bicyclo-octadiene derivatives 
N05BD01,benzoctamine | 30mg | Oral,benzoctamine
N05BE,Azaspirodecanedione derivatives ,Azaspirodecanedione derivatives 
N05BE01,buspirone | 30mg | Oral,buspirone
N05BX,Other anxiolytics ,Other anxiolytics 
N05BX01,mephenoxalone | 1.2g | Oral,mephenoxalone
N05BX02,gedocarnil ,gedocarnil 
N05BX03,etifoxine ,etifoxine 
N05BX04,fabomotizole | 30mg | Oral,fabomotizole
N05BX05,Lavandulae aetheroleum ,Lavandulae aetheroleum 
N05C,HYPNOTICS AND SEDATIVES ,HYPNOTICS AND SEDATIVES 
N05CA,"Barbiturates, plain ","Barbiturates, plain "
N05CA01,pentobarbital | 0.1g | Oral,pentobarbital
N05CA02,amobarbital | 0.1g | Oral,amobarbital
N05CA03,butobarbital | 0.15g | Oral,butobarbital
N05CA04,barbital | 0.5g | Oral,barbital
N05CA05,aprobarbital | 0.1g | Oral,aprobarbital
N05CA06,secobarbital | 0.1g | Oral,secobarbital
N05CA07,talbutal | 0.1g | Oral,talbutal
N05CA08,vinylbital | 0.15g | Oral,vinylbital
N05CA09,vinbarbital | 0.1g | Oral,vinbarbital
N05CA10,cyclobarbital | 0.2g | Oral,cyclobarbital
N05CA11,heptabarbital | 0.2g | Oral,heptabarbital
N05CA12,reposal | 0.2g | Oral,reposal
N05CA15,methohexital ,methohexital 
N05CA16,hexobarbital | 0.25g | Oral,hexobarbital
N05CA19,thiopental ,thiopental 
N05CA20,etallobarbital ,etallobarbital 
N05CA21,allobarbital ,allobarbital 
N05CA22,proxibarbal ,proxibarbal 
N05CB,"Barbiturates, combinations ","Barbiturates, combinations "
N05CB01,combinations of barbiturates ,combinations of barbiturates 
N05CB02,barbiturates in combination with other drugs ,barbiturates in combination with other drugs 
N05CC,Aldehydes and derivatives ,Aldehydes and derivatives 
N05CC01,chloral hydrate | 1g | Oral,chloral hydrate
N05CC02,chloralodol | 1.6g | Oral,chloralodol
N05CC03,acetylglycinamide chloral hydrate | 1.7g | Oral,acetylglycinamide chloral hydrate
N05CC04,dichloralphenazone | 1.3g | Oral,dichloralphenazone
N05CC05,paraldehyde | 5g | Oral,paraldehyde
N05CD,Benzodiazepine derivatives ,Benzodiazepine derivatives 
N05CD01,flurazepam | 30mg | Oral,flurazepam
N05CD02,nitrazepam | 5mg | Oral,nitrazepam
N05CD03,flunitrazepam | 1mg | Oral,flunitrazepam
N05CD04,estazolam | 3mg | Oral,estazolam
N05CD05,triazolam | 0.25mg | Oral,triazolam
N05CD06,lormetazepam | 1mg | Oral,lormetazepam
N05CD07,temazepam | 20mg | Oral,temazepam
N05CD08,midazolam | 15mg | Oral,midazolam
N05CD09,brotizolam | 0.25mg | Oral,brotizolam
N05CD10,quazepam | 15mg | Oral,quazepam
N05CD11,loprazolam | 1mg | Oral,loprazolam
N05CD12,doxefazepam ,doxefazepam 
N05CD13,cinolazepam ,cinolazepam 
N05CE,Piperidinedione derivatives ,Piperidinedione derivatives 
N05CE01,glutethimide | 0.25g | Oral,glutethimide
N05CE02,methyprylon | 0.2g | Oral,methyprylon
N05CE03,pyrithyldione | 0.2g | Oral,pyrithyldione
N05CF,Benzodiazepine related drugs ,Benzodiazepine related drugs 
N05CF01,zopiclone | 7.5mg | Oral,zopiclone
N05CF02,zolpidem | 10mg | Oral,zolpidem
N05CF03,zaleplon | 10mg | Oral,zaleplon
N05CF04,eszopiclone ,eszopiclone 
N05CH,Melatonin receptor agonists ,Melatonin receptor agonists 
N05CH01,melatonin | 2mg | Oral,melatonin
N05CH02,ramelteon ,ramelteon 
N05CH03,tasimelteon ,tasimelteon 
N05CM,Other hypnotics and sedatives ,Other hypnotics and sedatives 
N05CM01,methaqualone | 0.2g | Oral,methaqualone
N05CM02,clomethiazole | 1.5g | Oral,clomethiazole
N05CM03,bromisoval | 0.6g | Oral,bromisoval
N05CM04,carbromal | 1g | Oral,carbromal
N05CM05,scopolamine | 0.9mg | Oral,scopolamine
N05CM06,propiomazine | 25mg | Oral,propiomazine
N05CM07,triclofos | 1g | Oral,triclofos
N05CM08,ethchlorvynol | 0.5g | Oral,ethchlorvynol
N05CM09,Valerianae radix ,Valerianae radix 
N05CM10,hexapropymate | 0.4g | Oral,hexapropymate
N05CM11,bromides ,bromides 
N05CM12,apronal | 0.25g | Oral,apronal
N05CM13,valnoctamide | 0.6g | Oral,valnoctamide
N05CM15,methylpentynol ,methylpentynol 
N05CM16,niaprazine ,niaprazine 
N05CM18,dexmedetomidine | 1mg | Powder,dexmedetomidine
N05CM19,suvorexant ,suvorexant 
N05CX,"Hypnotics and sedatives in combination, excl. barbiturates ","Hypnotics and sedatives in combination, excl. barbiturates "
N05CX01,"meprobamate, combinations ","meprobamate, combinations "
N05CX02,"methaqualone, combinations ","methaqualone, combinations "
N05CX03,"methylpentynol, combinations ","methylpentynol, combinations "
N05CX04,"clomethiazole, combinations ","clomethiazole, combinations "
N05CX05,"emepronium, combinations ","emepronium, combinations "
N05CX06,"dipiperonylaminoethanol, combinations ","dipiperonylaminoethanol, combinations "
N06,PSYCHOANALEPTICS ,PSYCHOANALEPTICS 
N06A,ANTIDEPRESSANTS ,ANTIDEPRESSANTS 
N06AA,Non-selective monoamine reuptake inhibitors ,Non-selective monoamine reuptake inhibitors 
N06AA01,desipramine | 0.1g | Oral,desipramine
N06AA02,imipramine | 0.1g | Oral,imipramine
N06AA03,imipramine oxide | 0.1g | Oral,imipramine oxide
N06AA04,clomipramine | 0.1g | Oral,clomipramine
N06AA05,opipramol | 0.15g | Oral,opipramol
N06AA06,trimipramine | 0.15g | Oral,trimipramine
N06AA07,lofepramine | 0.105g | Oral,lofepramine
N06AA08,dibenzepin | 0.3g | Oral,dibenzepin
N06AA09,amitriptyline | 75mg | Oral,amitriptyline
N06AA10,nortriptyline | 75mg | Oral,nortriptyline
N06AA11,protriptyline | 30mg | Oral,protriptyline
N06AA12,doxepin | 0.1g | Oral,doxepin
N06AA13,iprindole | 90mg | Oral,iprindole
N06AA14,melitracen | 75mg | Oral,melitracen
N06AA15,butriptyline | 75mg | Oral,butriptyline
N06AA16,dosulepin | 0.15g | Oral,dosulepin
N06AA17,amoxapine | 0.15g | Oral,amoxapine
N06AA18,dimetacrine | 0.15g | Oral,dimetacrine
N06AA19,amineptine ,amineptine 
N06AA21,maprotiline | 0.1g | Oral,maprotiline
N06AA23,quinupramine ,quinupramine 
N06AB,Selective serotonin reuptake inhibitors ,Selective serotonin reuptake inhibitors 
N06AB02,zimeldine | 0.2g | Oral,zimeldine
N06AB03,fluoxetine | 20mg | Oral,fluoxetine
N06AB04,citalopram | 20mg | Oral,citalopram
N06AB05,paroxetine | 20mg | Oral,paroxetine
N06AB06,sertraline | 50mg | Oral,sertraline
N06AB07,alaproclate ,alaproclate 
N06AB08,fluvoxamine | 0.1g | Oral,fluvoxamine
N06AB09,etoperidone ,etoperidone 
N06AB10,escitalopram | 10mg | Oral,escitalopram
N06AF,"Monoamine oxidase inhibitors, non-selective ","Monoamine oxidase inhibitors, non-selective "
N06AF01,isocarboxazid | 15mg | Oral,isocarboxazid
N06AF02,nialamide | 0.1g | Oral,nialamide
N06AF03,phenelzine | 60mg | Oral,phenelzine
N06AF04,tranylcypromine | 10mg | Oral,tranylcypromine
N06AF05,iproniazide ,iproniazide 
N06AF06,iproclozide ,iproclozide 
N06AG,Monoamine oxidase A inhibitors ,Monoamine oxidase A inhibitors 
N06AG02,moclobemide | 0.3g | Oral,moclobemide
N06AG03,toloxatone ,toloxatone 
N06AX,Other antidepressants ,Other antidepressants 
N06AX01,oxitriptan ,oxitriptan 
N06AX02,tryptophan ,tryptophan 
N06AX03,mianserin | 60mg | Oral,mianserin
N06AX04,nomifensine | 0.15g | Oral,nomifensine
N06AX05,trazodone | 0.3g | Oral,trazodone
N06AX06,nefazodone | 0.4g | Oral,nefazodone
N06AX07,minaprine | 0.1g | Oral,minaprine
N06AX08,bifemelane ,bifemelane 
N06AX09,viloxazine | 0.2g | Oral,viloxazine
N06AX10,oxaflozane ,oxaflozane 
N06AX11,mirtazapine | 30mg | Oral,mirtazapine
N06AX12,bupropion | 0.3g | Oral,bupropion
N06AX13,medifoxamine ,medifoxamine 
N06AX14,tianeptine | 37.5mg | Oral,tianeptine
N06AX15,pivagabine ,pivagabine 
N06AX16,venlafaxine | 0.1g | Oral,venlafaxine
N06AX17,milnacipran | 0.1g | Oral,milnacipran
N06AX18,reboxetine | 8mg | Oral,reboxetine
N06AX19,gepirone ,gepirone 
N06AX21,duloxetine | 60mg | Oral,duloxetine
N06AX22,agomelatine | 25mg | Oral,agomelatine
N06AX23,desvenlafaxine | 50mg | Oral,desvenlafaxine
N06AX24,vilazodone ,vilazodone 
N06AX25,Hyperici herba ,Hyperici herba 
N06AX26,vortioxetine | 10mg | Oral,vortioxetine
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS ","PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS "
N06BA,Centrally acting sympathomimetics ,Centrally acting sympathomimetics 
N06BA01,amfetamine | 15mg | Oral,amfetamine
N06BA02,dexamfetamine | 15mg | Oral,dexamfetamine
N06BA03,metamfetamine | 15mg | Oral,metamfetamine
N06BA04,methylphenidate | 30mg | Oral,methylphenidate
N06BA05,pemoline | 40mg | Oral,pemoline
N06BA06,fencamfamin ,fencamfamin 
N06BA07,modafinil | 0.3g | Oral,modafinil
N06BA08,fenozolone ,fenozolone 
N06BA09,atomoxetine | 80mg | Oral,atomoxetine
N06BA10,fenetylline ,fenetylline 
N06BA11,dexmethylphenidate | 15mg | Oral,dexmethylphenidate
N06BA12,lisdexamfetamine | 30mg | Oral,lisdexamfetamine
N06BA13,armodafinil | 0.15g | Oral,armodafinil
N06BC,Xanthine derivatives ,Xanthine derivatives 
N06BC01,caffeine | 0.4g | Oral,caffeine
N06BC02,propentofylline ,propentofylline 
N06BX,Other psychostimulants and nootropics ,Other psychostimulants and nootropics 
N06BX01,meclofenoxate ,meclofenoxate 
N06BX02,pyritinol | 0.6g | Oral,pyritinol
N06BX03,piracetam | 2.4g | Oral,piracetam
N06BX04,deanol ,deanol 
N06BX05,fipexide ,fipexide 
N06BX06,citicoline ,citicoline 
N06BX07,oxiracetam ,oxiracetam 
N06BX08,pirisudanol ,pirisudanol 
N06BX09,linopirdine ,linopirdine 
N06BX10,nizofenone ,nizofenone 
N06BX11,aniracetam ,aniracetam 
N06BX12,acetylcarnitine ,acetylcarnitine 
N06BX13,idebenone | 0.9g | Oral,idebenone
N06BX14,prolintane ,prolintane 
N06BX15,pipradrol | 30mg | Oral,pipradrol
N06BX16,pramiracetam ,pramiracetam 
N06BX17,adrafinil ,adrafinil 
N06BX18,vinpocetine | 15mg | Oral,vinpocetine
N06BX21,mebicar ,mebicar 
N06BX22,phenibut ,phenibut 
N06C,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION ,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION 
N06CA,Antidepressants in combination with psycholeptics ,Antidepressants in combination with psycholeptics 
N06CA01,amitriptyline and psycholeptics ,amitriptyline and psycholeptics 
N06CA02,melitracen and psycholeptics ,melitracen and psycholeptics 
N06CA03,fluoxetine and psycholeptics  ,fluoxetine and psycholeptics  
N06CB,Psychostimulants in combination with psycholeptics ,Psychostimulants in combination with psycholeptics 
N06D,ANTI-DEMENTIA DRUGS ,ANTI-DEMENTIA DRUGS 
N06DA,Anticholinesterases ,Anticholinesterases 
N06DA01,tacrine | 0.12g | Oral,tacrine
N06DA02,donepezil | 7.5mg | Oral,donepezil
N06DA03,rivastigmine | 9mg | Oral,rivastigmine
N06DA04,galantamine | 16mg | Oral,galantamine
N06DA05,ipidacrine ,ipidacrine 
N06DA52,donepezil and memantine ,donepezil and memantine 
N06DA53,"donepezil, memantine and Ginkgo folium ","donepezil, memantine and Ginkgo folium "
N06DX,Other anti-dementia drugs ,Other anti-dementia drugs 
N06DX01,memantine | 20mg | Oral,memantine
N06DX02,Ginkgo folium | 0.12g | Oral,Ginkgo folium
N06DX30,combinations ,combinations 
N07,OTHER NERVOUS SYSTEM DRUGS ,OTHER NERVOUS SYSTEM DRUGS 
N07A,PARASYMPATHOMIMETICS ,PARASYMPATHOMIMETICS 
N07AA,Anticholinesterases ,Anticholinesterases 
N07AA01,neostigmine | 60mg | Oral,neostigmine
N07AA02,pyridostigmine | 0.18g | Oral,pyridostigmine
N07AA03,distigmine | 5mg | Oral,distigmine
N07AA30,ambenonium | 60mg | Oral,ambenonium
N07AA51,"neostigmine, combinations ","neostigmine, combinations "
N07AB,Choline esters ,Choline esters 
N07AB01,carbachol | 6mg | Oral,carbachol
N07AB02,bethanechol | 45mg | Oral,bethanechol
N07AX,Other parasympathomimetics ,Other parasympathomimetics 
N07AX01,pilocarpine | 15mg | Oral,pilocarpine
N07AX02,choline alfoscerate ,choline alfoscerate 
N07AX03,cevimeline | 90mg | Oral,cevimeline
N07B,DRUGS USED IN ADDICTIVE DISORDERS ,DRUGS USED IN ADDICTIVE DISORDERS 
N07BA,Drugs used in nicotine dependence ,Drugs used in nicotine dependence 
N07BA01,nicotine | 30mg | Chewing gum,nicotine
N07BA03,varenicline | 2mg | Oral,varenicline
N07BA04,cytisine ,cytisine 
N07BB,Drugs used in alcohol dependence ,Drugs used in alcohol dependence 
N07BB01,disulfiram | 0.2g | Oral,disulfiram
N07BB02,calcium carbimide ,calcium carbimide 
N07BB03,acamprosate | 2g | Oral,acamprosate
N07BB04,naltrexone | 50mg | Oral,naltrexone
N07BB05,nalmefene | 18mg | Oral,nalmefene
N07BC,Drugs used in opioid dependence ,Drugs used in opioid dependence 
N07BC01,buprenorphine | 8mg | Sublingual,buprenorphine
N07BC02,methadone | 25mg | Oral,methadone
N07BC03,levacetylmethadol ,levacetylmethadol 
N07BC04,lofexidine | 1.4mg | Oral,lofexidine
N07BC05,levomethadone | 15mg | Oral,levomethadone
N07BC06,diamorphine ,diamorphine 
N07BC51,"buprenorphine, combinations | 8mg | Sublingual","buprenorphine, combinations"
N07C,ANTIVERTIGO PREPARATIONS ,ANTIVERTIGO PREPARATIONS 
N07CA,Antivertigo preparations ,Antivertigo preparations 
N07CA01,betahistine | 24mg | Oral,betahistine
N07CA02,cinnarizine | 90mg | Oral,cinnarizine
N07CA03,flunarizine | 10mg | Oral,flunarizine
N07CA04,acetylleucine ,acetylleucine 
N07CA52,"cinnarizine, combinations | 90mg | Oral","cinnarizine, combinations"
N07X,OTHER NERVOUS SYSTEM DRUGS ,OTHER NERVOUS SYSTEM DRUGS 
N07XA,Gangliosides and ganglioside derivatives ,Gangliosides and ganglioside derivatives 
N07XX,Other nervous system drugs ,Other nervous system drugs 
N07XX01,tirilazad | 0.42g | Powder,tirilazad
N07XX02,riluzole | 0.1g | Oral,riluzole
N07XX03,xaliproden ,xaliproden 
N07XX04,sodium oxybate | 7.5g | Oral,sodium oxybate
N07XX05,amifampridine | 40mg | Oral,amifampridine
N07XX06,tetrabenazine | 0.1g | Oral,tetrabenazine
N07XX07,fampridine | 20mg | Oral,fampridine
N07XX08,tafamidis | 20mg | Oral,tafamidis
N07XX09,dimethyl fumarate | 0.48g | Oral,dimethyl fumarate
N07XX10,laquinimod ,laquinimod 
N07XX11,pitolisant | 18mg | Oral,pitolisant
N07XX12,patisiran ,patisiran 
N07XX13,valbenazine ,valbenazine 
N07XX14,edaravone ,edaravone 
N07XX59,"dextromethorphan, combinations | 40mg | Oral","dextromethorphan, combinations"
P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS ","ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS "
P01,ANTIPROTOZOALS ,ANTIPROTOZOALS 
P01A,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES ,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES 
P01AA,Hydroxyquinoline derivatives ,Hydroxyquinoline derivatives 
P01AA01,broxyquinoline ,broxyquinoline 
P01AA02,clioquinol ,clioquinol 
P01AA04,chlorquinaldol ,chlorquinaldol 
P01AA05,tilbroquinol ,tilbroquinol 
P01AA52,"clioquinol, combinations ","clioquinol, combinations "
P01AB,Nitroimidazole derivatives ,Nitroimidazole derivatives 
P01AB01,metronidazole | 2g | Oral,metronidazole
P01AB02,tinidazole | 2g | Oral,tinidazole
P01AB03,ornidazole | 1.5g | Oral,ornidazole
P01AB04,azanidazole ,azanidazole 
P01AB05,propenidazole ,propenidazole 
P01AB06,nimorazole | 2g | Oral,nimorazole
P01AB07,secnidazole | 2g | Oral,secnidazole
P01AB51,"metronidazole, combinations ","metronidazole, combinations "
P01AC,Dichloroacetamide derivatives ,Dichloroacetamide derivatives 
P01AC01,diloxanide | 1.5g | Oral,diloxanide
P01AC02,clefamide ,clefamide 
P01AC03,etofamide ,etofamide 
P01AC04,teclozan ,teclozan 
P01AR,Arsenic compounds ,Arsenic compounds 
P01AR01,arsthinol ,arsthinol 
P01AR02,difetarsone ,difetarsone 
P01AR03,glycobiarsol ,glycobiarsol 
P01AR53,"glycobiarsol, combinations ","glycobiarsol, combinations "
P01AX,Other agents against amoebiasis and other protozoal diseases ,Other agents against amoebiasis and other protozoal diseases 
P01AX01,chiniofon ,chiniofon 
P01AX02,emetine | 60mg | Powder,emetine
P01AX04,phanquinone ,phanquinone 
P01AX05,mepacrine | 0.3g | Oral,mepacrine
P01AX06,atovaquone | 2.25g | Oral,atovaquone
P01AX07,trimetrexate | 85mg | Powder,trimetrexate
P01AX08,tenonitrozole ,tenonitrozole 
P01AX09,dehydroemetine | 60mg | Powder,dehydroemetine
P01AX10,fumagillin ,fumagillin 
P01AX11,nitazoxanide | 1g | Oral,nitazoxanide
P01AX52,"emetine, combinations ","emetine, combinations "
P01B,ANTIMALARIALS ,ANTIMALARIALS 
P01BA,Aminoquinolines ,Aminoquinolines 
P01BA01,chloroquine | 0.5g | Oral,chloroquine
P01BA02,hydroxychloroquine | 0.516g | Oral,hydroxychloroquine
P01BA03,primaquine | 15mg | Oral,primaquine
P01BA06,amodiaquine | 0.5g | Oral,amodiaquine
P01BB,Biguanides ,Biguanides 
P01BB01,proguanil | 0.2g | Oral,proguanil
P01BB02,cycloguanil embonate ,cycloguanil embonate 
P01BB51,"proguanil, combinations ","proguanil, combinations "
P01BC,Methanolquinolines ,Methanolquinolines 
P01BC01,quinine | 1.5g | Oral,quinine
P01BC02,mefloquine | 1g | Oral,mefloquine
P01BD,Diaminopyrimidines ,Diaminopyrimidines 
P01BD01,pyrimethamine | 75mg | Oral,pyrimethamine
P01BD51,"pyrimethamine, combinations | 75mg | Oral","pyrimethamine, combinations"
P01BE,"Artemisinin and derivatives, plain ","Artemisinin and derivatives, plain "
P01BE01,artemisinin | 1g | Oral,artemisinin
P01BE02,artemether | 0.28g | Oral,artemether
P01BE03,artesunate | 0.28g | Oral,artesunate
P01BE04,artemotil ,artemotil 
P01BE05,artenimol | 0.28g | Oral,artenimol
P01BF,"Artemisinin and derivatives, combinations ","Artemisinin and derivatives, combinations "
P01BF01,artemether and lumefantrine | 0.28g | Oral,artemether and lumefantrine
P01BF02,artesunate and mefloquine ,artesunate and mefloquine 
P01BF03,artesunate and amodiaquine ,artesunate and amodiaquine 
P01BF04,"artesunate, sulphamethopyrazine and pyrimethamine ","artesunate, sulphamethopyrazine and pyrimethamine "
P01BF05,artenimol and piperaquine ,artenimol and piperaquine 
P01BF06,artesunate and pyronaridine ,artesunate and pyronaridine 
P01BX,Other antimalarials ,Other antimalarials 
P01BX01,halofantrine | 1.5g | Oral,halofantrine
P01BX02   ,arterolane and piperaquine ,arterolane and piperaquine 
P01C,AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS ,AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS 
P01CA,Nitroimidazole derivatives ,Nitroimidazole derivatives 
P01CA02,benznidazole | 0.4g | Oral,benznidazole
P01CA03,fexinidazole ,fexinidazole 
P01CB,Antimony compounds ,Antimony compounds 
P01CB01,meglumine antimonate | 0.85g | Powder,meglumine antimonate
P01CB02,sodium stibogluconate | 0.85g | Powder,sodium stibogluconate
